text	label
한국 공포물은 통상 재미가 없다 감독들이 어떤 메세지를 넣으려고 애쓰고 뭔가 그럴듯해보이게 하려고 오버한 나머지 공포란 컨셉에 충실하지 못하고 막판반전에 집착한 나머지 연결이 매끄럽지 못하고 억지스러운 점이 많다던지 이건 비단 한국 공포영화만의 문제가 아니라 조폭코메디를 제외한 한국영화 전반에 걸쳐있는 문제점이겠지만 통상 재미가 없다 감독들이 어떤 메세지를 넣으려고 애쓰고 뭔가 그럴듯해보이게 하려고 오버한 나머지 공포란 컨셉에 충실하지 못하고 막판반전에 집착한 나머지 연결이 매끄럽지 못하고 억지스러운 점이 많다던지 이건 비단 한국 공포영화만의 문제가 아니라 조폭코메디를 제외한 한국영화 전반에 걸쳐있는 문제점이겠지만	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
#아기세제 지만	['O', 'O']
진짜 괜찮기융 요즘 꾸준히 씁니다 굳굳	['PDT-B', 'PDT-I', 'O', 'O', 'O', 'PDT-B']
알고보니 와이파이가 있었는데 내릴때나 알았다 또륵	['O', 'O', 'O', 'O', 'O', 'O']
아주 세밀하고 담담하게 표현되어서	['MOV-B', 'MOV-I', 'MOV-B', 'MOV-I']
#보나메두사 #모공관리 #모공크림 #뷰티그램 #화장품스타그램 #화장품 #cosmetics #beauty #코덕 #프라이머추천 #뷰티 #kbeauty #모공크림추천	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#beauty #cosmetics #코덕 #앰플쿠션 #랑콤압솔뤼 #화장품 #화장품스타그램 #쿠션추천 #로즈	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이 세 명의 결핍은 사회의 통제와 편협된 시각 속에서 살아간다 세 명은 자비에 돌란 감독의 11 화면구성비 안에서 답답하게 그려진다 11 화면구성은 그들의 상황을 보여주는 동시에 인물의 내면에 보다 집중하게 만들어주는 효과를 지닌다 배경을 배제한 채 인물혹은 사물에 대한 집중도를 높여주는 이 구성비 자비에 돌란 감독이 집중해오던 장면의 미학이 이번에는 화면구성비로 한 탕 한 셈이다 더불어 포커스의 이동과 고속촬영 등의 기법으로 미학에 힘을 더해 관객들로 하여금 아름다움에 더욱 집중할 수 있게 만들어줬다 11 화면이 우리에게 익숙한 169 로 바뀌는 부분은 두 신scene이다 바로 세 인물이 진정한 자유를 찾았을 때인데 그때 만큼은 세상의 모든 짐과 구속에서 벗어나 그들이 순수하게 행복해보이는 때다 11 화면구성비 안에서 답답하게 그려진다 11 화면구성은 그들의 상황을 보여주는 동시에 인물의 내면에 보다 집중하게 만들어주는 효과를 지닌다 배경을 배제한 채 인물혹은 사물에 대한 집중도를 높여주는 이 구성비 자비에 돌란 감독이 집중해오던 장면의 미학이 이번에는 화면구성비로 한 탕 한 셈이다 더불어 포커스의 이동과 고속촬영 등의 기법으로 미학에 힘을 더해 관객들로 하여금 아름다움에 더욱 집중할 수 있게 만들어줬다 11 화면이 우리에게 익숙한 169 로 바뀌는 부분은 두 신scene이다 바로 세 인물이 진정한 자유를 찾았을 때인데 그때 만큼은 세상의 모든 짐과 구속에서 벗어나 그들이 순수하게 행복해보이는 때다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O']
왤케 못생겨보이는거냐	['O', 'O']
다 놀고 모임장소로 올라가는 길	['O', 'O', 'O', 'O', 'O']
여기 다들 수건깔고 눕길래 자리 마련하고	['O', 'O', 'O', 'O', 'O', 'O']
#닥터헤디슨아이패치 홈케어로 사용해요D	['O', 'O', 'O']
비싸고 좋은 효능을 가진	['O', 'O', 'O', 'O']
숭늉 끓여먹으니 완전대박	['TRV-B', 'TRV-I', 'TRV-I']
이런식의 개그가 대거 사용되었다	['O', 'O', 'O', 'O']
영화가 끝나고 스탭롤이 흘러갈 때 메인 스탭롤이 지나간 뒤 쿠키영상이 나온다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
장소 CGV용산아이파크몰	['O', 'O']
남자꺼 걍 피코트	['O', 'O', 'O']
꿈에서 헤어진 여자는 어떤 남자와 함께 있다	['O', 'O', 'O', 'O', 'O', 'O', 'O']
촉촉하고 완벽한 커버로 하루종일 핏되서 화사하게 유지가 된다 48시간 지속력에 커버와 톤업을 동시에 시켜줘서 다크닝은 없고 화사함은 밝혀줘서	['PDT-B', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
팩했는데 피부가 환해지고 촉촉하니 피부가 환해지고 촉촉하니	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
#닥터지 #마일드버블필링 #몽글몽글구름필링 #올리브영 #올리브영추천 #이세이미야케 #이세이미야케향수 #이세이미야케퍼퓸 #로디세이퓨어뻬딸드넥타 #뻬딸드넥타 #넥타오드뚜왈렛 #이세이미야케넥타오드뚜왈렛 #향수추천 #싱글즈 #뷰티챌린지 #ad #광고	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
엄청난 보습감에 놀라고	['PDT-B', 'PDT-I', 'PDT-B']
시사회 티켓을 나눠준 아저씨	['O', 'O', 'O', 'O']
펩타이드 성분이 함유되어	['O', 'O', 'O']
적은 주방세제 사용하는데도 도톰한 도톰한	['O', 'O', 'O', 'O', 'PDT-B']
옐로우시티 장성군 걷고 싶은 황룡강 걷고 싶은 황룡강	['O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'O']
자주 사줘도 되겠어요	['PDT-B', 'PDT-I', 'PDT-I']
아이가 먹을 이유식이나 재료 등	['O', 'O', 'O', 'O', 'O']
#네이처리퍼블릭	['O']
#인생템#뷰티그램 #뷰티 #화장품추천 #코덕	['O', 'O', 'O', 'O']
#모찌피치	['O']
슈퍼바이탈 크림부터 애정해왔었던 아이오페인데 애정해왔었던 아이오페인데	['O', 'O', 'O', 'O', 'PDT-B', 'O']
부드럽게 발리면서 발색력도 쨍하고 가루날림까지 없으니	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
위와 같은 동선으로 여행했고 오후 1시쯤에 시작해서 저녁먹고 밤 9시쯤 숙소로 돌아왔다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
시원하게 앉아갈수있겠어요	['PDT-B', 'PDT-I']
신선놀음	['TRV-B']
#현대홈쇼핑 의 콜라보로 #제이바이 #JBY 의	['O', 'O', 'O', 'O', 'O', 'O']
30분간 이용해줌  몸풀고 마사지받으니까 세상 기분 조아따 세상 기분 조아따	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I']
영화는 다양한 갇힘에 대해 이야기한다 먼저 정수는 터널에 갇혔다 그는 물리적으로 철저히 갇혀버린다 터널 그 안에서도 자동차 내 좁은 공간에 갇혀버린 그는 다양한 한계에 부딪힌다 그의 구조를 위해 수많은 사람들이 현장을 찾지만 이기심에 물든 이들은 잇속 챙기기에 바쁘다 다양한 갇힘에 대해 이야기한다 먼저 정수는 터널에 갇혔다 그는 물리적으로 철저히 갇혀버린다 터널 그 안에서도 자동차 내 좁은 공간에 갇혀버린 그는 다양한 한계에 부딪힌다 그의 구조를 위해 수많은 사람들이 현장을 찾지만 이기심에 물든 이들은 잇속 챙기기에 바쁘다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
착화감이 너무 좋다 봉제선이 앞코 쪽에 딱 한군데 있고 맥스나 테니스 클래식 등보다 훨씬 편하다 무게도 경량에 에어가 젤타입이 아니어서 터질 우려도 없단다 에어가 터지면 걸을 때 민망한 소리가 난다는 말을 들은 적도 있고 나이키 에어는 별로 내구성이 좋지 않다는 소리도 많이 들어서 그 점도 플러스가 됐다 운동화 밑창 바로 위쪽에 회색 선이 그 신소재 에어라고 가격은 운동화치고는 꽤 세다 십만원이 넘었으니 구두보다도 비싼데 너무 만족스러워서 웃음이 나왔다	['PDT-B', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
#여드름화장품 #병풀추출물 #센텔라 #센텔라아시아티카	['O', 'O', 'O', 'O']
아무튼 딱 허용할 수 있는 부분까지의 일본영화였다 일본은 제목의 뜻을 쉽게 알아차리기 어려운 작명이 많다 양지의 그녀가 내가 생각하는 게 맞는지 모르겠다 #화이트데이 를 겨냥한 연인들을 위한 로맨스영화란 생각 첫사랑 좀 그만 우려먹자 딱 허용할 수 있는 부분까지의 일본영화였다 일본은 제목의 뜻을 쉽게 알아차리기 어려운 작명이 많다 양지의 그녀가 내가 생각하는 게 맞는지 모르겠다 #화이트데이 를 겨냥한 연인들을 위한 로맨스영화란 생각 첫사랑 좀 그만 우려먹자	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
출시 되자마자 뷰티샵 백 스테이지 메이크업 아티스트들이 pick	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
람보 역을 하는 것은 마땅치 않고 스텔론도	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O']
피부 에너지를 활성화 시켜주는데 도움을 주는	['O', 'O', 'O', 'O', 'O', 'O']
그러나저러나 다들 자기멋에 사는 세상 돈 많아서 색깔별로 다 긁어모으면 좋겠다 갖가지 운동화를 질릴 때까지 신고 싶어 돈 많아서 색깔별로 다 긁어모으면 좋겠다 갖가지 운동화를 질릴 때까지 신고 싶어	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
#전신샷 #여행 #국내여행	['O', 'O', 'O']
그리고 기미가 이미 생겨서 하아	['O', 'O', 'O', 'O', 'O']
그들의 무차별 신체강탈이 시작된다란 카피문구 하에 개봉된 SF공포영화	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
말하는 것은 아무런 영향을 주지 않는다	['O', 'O', 'O', 'O', 'O', 'O']
뭘입어도 예쁜 #VIP고객님	['O', 'O', 'O']
#퍼스트맨 4 후기	['O', 'O', 'O']
#아토팜크림 #엠엘이크림 #베이비크림 #아기크림 #고보습크림 #뷰티 #온가족화장품 #빨간뚜껑아토팜 #건성피부 #아토피피부 #유아스킨케어	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
꼬달리로 고민해결 고민해결	['O', 'O', 'PDT-B']
#JBLTUNE120 #JBL #JBL이어폰 #블루투스이어폰 #완전무선이어폰 #코드리스이어폰 #블루투스이어폰추천 #삼성전자무상제공	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#골드토너 #kbeauty #koreanmakeup #kmakeup #beauty #뷰티템 #뷰티 #코덕 #뷰스타그램 #뷰티스타그램 #화장품스타그램 #뷰티인플루언서달소라 #시바산 #BONEBELLA #Drinnoderm #MARIAGALLAND #미백 #재생 #보습 #화장품 #닥터헤디슨 #피부관리 #동안피부	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#오구오구	['O']
무자극 안전성 1등급	['PDT-B', 'O', 'O']
#샬랑드파리	['O']
#아기젖병세정제	['O']
8년 전	['O', 'O']
장만하길 참 잘했다는 생각이 드는 요즘이에요 J	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O']
캡쳐는 수십번째	['O', 'O']
매일 같이 하루에 23번씩 사용하면서 보니깐 피부결도 피부톤도 피부결도 피부톤도	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I']
우리집 핸드워시	['O', 'O']
자 그럼 신호등 놀이	['O', 'O', 'O', 'O']
원작 소설은 못봤지만 스토리텔링이 좋다 스토리텔링이 좋다	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
사실 청백이란 단어는 장성의 상징과도 같다	['O', 'O', 'O', 'O', 'O', 'O']
주위에 얼마전에 아기 낳은 친구가 있어서 #신생아물티슈 뭐가 좋을까 검색하다 알게된 #조이로이	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
스을쩍 예뻐보이고 싶은 날	['O', 'O', 'O', 'O']
많은 거치대중 저는 #아이로드	['O', 'O', 'O', 'O']
#비타민세럼 #리치크림 #보습크림 #주름관리 #데일리그램 #화장품덕후	['O', 'O', 'O', 'O', 'O', 'O']
#올리브영할인 #여자인기향수	['O', 'O']
전라북도 정읍시 내장산로 1253 내장사	['O', 'O', 'O', 'O', 'O']
집에 돌아와 #액티브키즈샤이니샴푸 랑 #바디로션	['O', 'O', 'O', 'O', 'O']
찰랑찰랑 #헤어스타일 을 위해 강추	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B']
함께 사용해 팩으로 활용가능	['O', 'O', 'O', 'O']
어떠한 설정도 없이 전원만 연결하면 되는 전원만 연결하면 되는	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
애정하는 #악세사리 #블루나일 넘 이뿌네	['PDT-B', 'O', 'O', 'PDT-B', 'PDT-I']
영화는 귀신이 나오는게 아니라 사람들이 나오고	['O', 'O', 'O', 'O', 'O', 'O']
공공연하게 많이 있더라구요	['O', 'O', 'O']
고급스럽고 제모 역할도 충실히 해줍니다	['PDT-B', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
몸이 편안해질수 있다면	['O', 'O', 'O']
식물원료에서 추출한 성분으로 지방세포 활성 성분을 포함	['O', 'O', 'O', 'O', 'O', 'O', 'O']
성분걱정없이 매일매일	['PDT-B', 'O']
thanks to @zzuni	['O', 'O', 'O']
다 먹으니 걍 밤	['O', 'O', 'O', 'O']
스파트폰 충전도 할 수 있답니당	['O', 'O', 'O', 'O', 'O']
대형으로 샀더니 잘 맞음 안경 쓰고 숨 푸악푸악 내쉬어 봤는데 김서림도 거의 없음 잘 맞음 안경 쓰고 숨 푸악푸악 내쉬어 봤는데 김서림도 거의 없음	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
성질급한 엄마는 주말동안 세팅완료	['O', 'O', 'O', 'O']
#모공 #기미 #여드름 까지	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
#꿀잼 가족영화	['MOV-B', 'O']
각질은 물론 메이크업까지 완벽한	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
흙먼지 위에서 끊임없이 이어지는 날 것의 액션이 돋보이는  영화가 전하고자 하는 메시지와 일맥상통하는 액션의 시각화가 돋보이는 작품이다 CG보다는 배우들이 직접 움직이는 리얼 액션을 선보이는 이 영화는 또다른 감상미를 전달하기에 충분하다 날 것의 액션이 돋보이는 영화가 전하고자 하는 메시지와 일맥상통하는 액션의 시각화가 돋보이는 작품이다 CG보다는 배우들이 직접 움직이는 리얼 액션을 선보이는 이 영화는 또다른 감상미를 전달하기에 충분하다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
배에 찰싹 붙이는중	['O', 'O', 'O']
사실 외관은 좀 당황 안 호텔스러워서 외관은 좀 당황 안 호텔스러워서	['O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I']
영화는 세계 2차대전 덩케르크 철수 작전을 극화했다 하늘과 바다 육지를 오가며 벌어지는 긴박한 전시 상황을 특별한 효과를 가미하지 않고 현장감 있게 구현해낸 크리스토퍼 놀란 역시 놀랄만 한 작품을 만들어냈다 현장감 있게 구현해낸 크리스토퍼 놀란 역시 놀랄만 한 작품을 만들어냈다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
유승호도 군대에서 복귀한 뒤에 찍은 영화이고	['O', 'O', 'O', 'O', 'O', 'O']
황룡강 건너인 제2주차장이나 제3주차장 등에 차를 대고 징검다리를 건너 오는 사람들도 의외로 많았다 징검다리를 건너 오는 사람들도 의외로 많았다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
#꾸르맛	['TRV-B']
#리얼이니	['O']
이 영화의 영어명은 The Orphanage 원어명은 El Orfanato	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
그 날 그 순간 그 곳에 있었다는 이유로 그렇게 죽어야만 했던 사람들을 생각하면 그렇게 죽어야만 했던 사람들을 생각하면	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
판타지스릴러라고 홍보하고 있다	['O', 'O', 'O']
영화 도둑들에서도 참 얄미운 역할이었는데 이번에는 한층 더 미운 역할을 담당하여 혼신의 연기를 펼친다 특히 영화 후반에 재판에서 자신은 친일 행각을 벌인 적 없고 독립운동을 했다며 열변을 토할 때의 연기는 일품 참 얄미운 역할이었는데 이번에는 한층 더 미운 역할을 담당하여 혼신의 연기를 펼친다 특히 영화 후반에 재판에서 자신은 친일 행각을 벌인 적 없고 독립운동을 했다며 열변을 토할 때의 연기는 일품	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
그 뒤에 어떻게 할 것인가 그래서 어떻게 할 것인데	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
전문 googloGsVc4	['O', 'O']
내가 종종하는 이거슨	['O', 'O', 'O']
겨울이라 더 #안티에이징 신경쓰는 편인데 랑콤 반중력 #탄력크림 써보고 완전 뿅 반함 완전 뿅 반함	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
바르고나서 한참 지나도 한참 지나도	['O', 'O', 'O', 'PDT-B', 'PDT-I']
두 가지 탱글티저만 있으면	['O', 'O', 'O', 'O']
VJa4pd	['O']
애증하는 #숨37 #버블디마스크 3년차 사용중인데	['PDT-B', 'O', 'O', 'O', 'O']
순해서 아이들도 좋아하네요	['O', 'O', 'O']
북진 3방향으로 나눠 조조군과 싸우게 된다	['O', 'O', 'O', 'O', 'O', 'O']
가지런히 뉘여가지고	['TRV-B', 'TRV-I']
#베리맘워시#베리맘크림 #베리맘오일 #아들램	['O', 'O', 'O']
완전 쫀쫀하기도 하고	['PDT-B', 'PDT-I', 'PDT-I']
그리고 기모노도 개별로 준비되어있었는데 사이즈 안맞으면 요청드려도 되구 저녁먹을때 나카이상저녁 차려주시는분께서 체크하고 바꿔주신당	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
나보고 어디가냐고 묻는다	['O', 'O', 'O']
